HPO_ID,Count,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,Level_14,Level_15,Level_16
HP:0011394,5,HP:0011394,HP:0011392,HP:0011391,HP:0011390,HP:0000359,HP:0031703,HP:0000598,HP:0000118,HP:0000001,,,,,,,
HP:0001053,5,HP:0001053,HP:0001010,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0012487,5,HP:0012487,HP:0007291,HP:0000932,HP:0002693,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,
HP:0001880,5,HP:0001880,HP:0001974,HP:0011893,HP:0001881,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0001096,5,HP:0001096,HP:0000491,HP:0011495,HP:0000481,HP:0004328,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,
HP:0012538,5,HP:0012538,HP:0001984,HP:0012537,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0012822,5,HP:0012822,HP:0001604,HP:0001605,HP:0003470,HP:0011442,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0100069,5,HP:0100069,HP:0010165,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0012396,5,HP:0012396,HP:0012439,HP:0001080,HP:0004297,HP:0001392,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,
HP:0005602,5,HP:0005602,HP:0001045,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0001711,5,HP:0001711,HP:0001713,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0005956,5,HP:0005956,HP:0025423,HP:0001600,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,
HP:0020110,5,HP:0020110,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,,
HP:0011320,5,HP:0011320,HP:0004443,HP:0001363,HP:0002683,HP:0000929,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,
HP:0010269,5,HP:0010269,HP:0010229,HP:0005920,HP:0005918,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0012155,5,HP:0012155,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0011645,5,HP:0011645,HP:0004970,HP:0012727,HP:0004942,HP:0001679,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,
HP:0009641,5,HP:0009641,HP:0009617,HP:0009602,HP:0001172,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006156,5,HP:0006156,HP:0009465,HP:0001193,HP:0009484,HP:0005922,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0100524,5,HP:0100524,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0007375,5,HP:0007375,HP:0002060,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0012543,5,HP:0012543,HP:0033354,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0005923,5,HP:0005923,HP:0005922,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0010170,5,HP:0010170,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0007715,5,HP:0007715,HP:0000597,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0011372,5,HP:0011372,HP:0008774,HP:0008771,HP:0031703,HP:0000598,HP:0000118,HP:0000001,,,,,,,,,
HP:0000746,5,HP:0000746,HP:0025779,HP:0025792,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0003057,5,HP:0003057,HP:0009827,HP:0009815,HP:0009115,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0011424,5,HP:0011424,HP:0008277,HP:0011030,HP:0010929,HP:0003111,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,
HP:0012562,5,HP:0012562,HP:0010588,HP:0005930,HP:0011314,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0004403,5,HP:0004403,HP:0002032,HP:0002031,HP:0012718,HP:0011024,HP:0025031,HP:0000118,HP:0000001,,,,,,,,
HP:0010839,5,HP:0010839,HP:0045036,HP:0025640,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0007599,5,HP:0007599,HP:0007440,HP:0000953,HP:0001000,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0012103,5,HP:0012103,HP:0011017,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0012653,5,HP:0012653,HP:0002099,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,
HP:0012683,5,HP:0012683,HP:0010576,HP:0030724,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0004354,5,HP:0004354,HP:0430071,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0008803,5,HP:0008803,,,,,,,,,,,,,,,
HP:0003337,5,HP:0003337,HP:0012200,HP:0003256,HP:0001928,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0005306,5,HP:0005306,HP:0001028,HP:0100742,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0004603,5,HP:0004603,HP:0005106,HP:0003312,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0011770,5,HP:0011770,HP:0000843,HP:0011767,HP:0000828,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,
HP:0009173,5,HP:0009173,HP:0004214,HP:0004095,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0100027,5,HP:0100027,HP:0001733,HP:0012091,HP:0001732,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,,
HP:0012457,5,HP:0012457,HP:0012456,HP:0003207,HP:0004934,HP:0011915,HP:0010766,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0007361,5,HP:0007361,HP:0002363,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0012645,5,HP:0012645,HP:0000759,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,,
HP:0006659,5,HP:0006659,HP:0003043,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0004025,5,HP:0004025,HP:0004015,HP:0002818,HP:0040072,HP:0002973,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0012731,5,HP:0012731,HP:0011747,HP:0012503,HP:0000864,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,
HP:0001460,5,HP:0001460,HP:0030236,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0001600,5,HP:0001600,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,
HP:0000911,5,HP:0000911,HP:0011912,HP:0000782,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0005349,5,HP:0005349,HP:0010565,HP:0005483,HP:0025423,HP:0001600,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,
HP:0008093,5,HP:0008093,HP:0001831,HP:0001991,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0010294,5,HP:0010294,HP:0000174,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,
HP:0007413,5,HP:0007413,HP:0001052,HP:0003764,HP:0011355,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0100064,5,HP:0100064,HP:0010171,HP:0010160,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0008390,5,HP:0008390,HP:0001806,HP:0025756,HP:0001597,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0012262,5,HP:0012262,HP:0012261,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,
HP:0004717,5,HP:0004717,HP:0004712,HP:0012210,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0007455,5,HP:0007455,HP:0007477,HP:0011356,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0100454,5,HP:0100454,HP:0010387,HP:0010177,HP:0009134,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0002791,5,HP:0002791,HP:0002793,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,
HP:0002196,5,HP:0002196,HP:0002143,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0000215,5,HP:0000215,HP:0011339,HP:0000177,HP:0000159,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,
HP:0009795,5,HP:0009795,HP:0009794,HP:0025668,HP:0000464,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0009246,5,HP:0009246,HP:0009238,HP:0006262,HP:0004207,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006830,5,HP:0006830,,,,,,,,,,,,,,,
HP:0001717,5,HP:0001717,HP:0003207,HP:0004934,HP:0011915,HP:0010766,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0000417,5,HP:0000417,HP:0005105,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0011733,5,HP:0011733,HP:0000834,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0003160,5,HP:0003160,HP:0012347,HP:0012346,HP:0012345,HP:0032245,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0100491,5,HP:0100491,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0012136,5,HP:0012136,HP:0012135,HP:0005561,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,
HP:0002644,5,HP:0002644,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0005199,5,HP:0005199,HP:0010318,HP:0010991,HP:0004298,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,
HP:0005365,5,HP:0005365,HP:0010976,HP:0001888,HP:0040088,HP:0004332,HP:0001881,HP:0001871,HP:0000118,HP:0000001,,,,,,,
HP:0008049,5,HP:0008049,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,,
HP:0011260,5,HP:0011260,HP:0009902,HP:0011039,HP:0000377,HP:0000356,HP:0031703,HP:0000598,HP:0000118,HP:0000001,,,,,,,
HP:0003935,5,HP:0003935,HP:0003861,HP:0009808,HP:0000940,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0011945,5,HP:0011945,HP:0006530,HP:0002088,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,
HP:0011212,5,HP:0011212,HP:0010852,HP:0002353,HP:0030178,HP:0001311,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0001637,5,HP:0001637,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,,
HP:0005508,5,HP:0005508,HP:0003496,HP:0010702,HP:0010701,HP:0005368,HP:0010978,HP:0002715,HP:0000118,HP:0000001,,,,,,,
HP:0007641,5,HP:0007641,HP:0000551,HP:0000504,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0100347,5,HP:0100347,HP:0010344,HP:0010322,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0009120,5,HP:0009120,HP:0000245,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,
HP:0007098,5,HP:0007098,HP:0001266,HP:0002072,HP:0004305,HP:0011442,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0003015,5,HP:0003015,HP:0003016,HP:0000944,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0100245,5,HP:0100245,HP:0007378,HP:0011024,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,
HP:0009769,5,HP:0009769,HP:0005918,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0005289,5,HP:0005289,HP:0000366,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,,
HP:0002152,5,HP:0002152,HP:0010876,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,,
HP:0001094,5,HP:0001094,HP:0012122,HP:0000554,HP:0000553,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0008921,5,HP:0008921,HP:0008873,HP:0003498,HP:0004322,HP:0000002,HP:0001507,HP:0000118,HP:0000001,,,,,,,,
HP:0012702,5,HP:0012702,HP:0012700,HP:0025032,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,,
HP:0002202,5,HP:0002202,HP:0000969,HP:0011032,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0002254,5,HP:0002254,HP:0002014,HP:0011458,HP:0025032,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,
HP:0011792,5,HP:0011792,HP:0002664,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0000640,5,HP:0000640,HP:0000639,HP:0012547,HP:0000496,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0006892,5,HP:0006892,HP:0002059,HP:0007369,HP:0002060,HP:0100547,HP:0012443,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,
HP:0011047,5,HP:0011047,HP:0006355,HP:0006289,HP:0006485,HP:0001592,HP:0009804,HP:0006483,HP:0000164,HP:0000163,HP:0031816,HP:0000153,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001
HP:0008005,5,HP:0008005,,,,,,,,,,,,,,,
HP:0004336,5,HP:0004336,HP:0030173,HP:0003130,HP:0000759,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0012585,5,HP:0012585,HP:0012210,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,,,
HP:0002141,5,HP:0002141,HP:0001288,HP:0100022,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,,
HP:0011548,5,HP:0011548,HP:0011546,HP:0011545,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,
HP:0012419,5,HP:0012419,HP:0500165,HP:0012415,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,
HP:0004259,5,HP:0004259,HP:0001191,HP:0003019,HP:0009810,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0100759,5,HP:0100759,HP:0001211,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0008208,5,HP:0008208,HP:0011766,HP:0000828,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,,
HP:0003240,5,HP:0003240,HP:0032459,HP:0012379,HP:0034684,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0012051,5,HP:0012051,HP:0001943,HP:0011015,HP:0011014,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0001283,5,HP:0001283,HP:0001324,HP:0011804,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0003916,5,HP:0003916,HP:0003852,HP:0009809,HP:0000944,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0001961,5,HP:0001961,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,,
HP:0008467,5,HP:0008467,HP:0002937,HP:0003312,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0009344,5,HP:0009344,HP:0009332,HP:0009320,HP:0004150,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006144,5,HP:0006144,HP:0010241,HP:0009381,HP:0006265,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0006803,5,HP:0006803,HP:0002367,HP:0000738,HP:5200423,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0009325,5,HP:0009325,HP:0009334,HP:0004172,HP:0009316,HP:0004150,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,
HP:0004911,5,HP:0004911,HP:0001942,HP:0001941,HP:0004360,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0005877,5,HP:0005877,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0008663,5,HP:0008663,HP:0009726,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,,,
HP:0006184,5,HP:0006184,HP:0010488,HP:0010490,HP:0001018,HP:0007477,HP:0011356,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,
HP:0010118,5,HP:0010118,HP:0010056,HP:0001844,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0001099,5,HP:0001099,HP:0001098,HP:0004329,HP:0012372,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0000776,5,HP:0000776,HP:0000775,HP:0011805,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0008222,5,HP:0008222,HP:0000789,HP:0000144,HP:0000080,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,,
HP:0008672,5,HP:0008672,HP:0004724,HP:0000787,HP:0012210,HP:0000077,HP:0010935,HP:0000079,HP:0000119,HP:0000118,HP:0000001,,,,,,
HP:0011834,5,HP:0011834,HP:0009145,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,
HP:0004854,5,HP:0004854,HP:0001873,HP:0011873,HP:0011875,HP:0001872,HP:0001871,HP:0000118,HP:0000001,,,,,,,,
HP:0001015,5,HP:0001015,HP:0002624,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,,
HP:0012303,5,HP:0012303,HP:0001679,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,
HP:0200067,5,HP:0200067,HP:0002686,HP:0032443,HP:0000001,,,,,,,,,,,,
HP:0012869,5,HP:0012869,HP:0012865,HP:0012864,HP:0012863,HP:0012862,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,
HP:0012674,5,HP:0012674,HP:0003250,HP:0011026,HP:0000142,HP:0000008,HP:0000812,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,
HP:0100605,5,HP:0100605,HP:0001600,HP:0002087,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,
HP:0004013,5,HP:0004013,HP:0004012,HP:0003999,HP:0002818,HP:0040072,HP:0002973,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0007608,5,HP:0007608,HP:0001018,HP:0007477,HP:0011356,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,
HP:0100694,5,HP:0100694,HP:0002992,HP:0002981,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,,,,
HP:0100283,5,HP:0100283,HP:0003457,HP:0011804,HP:0003011,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,
HP:0010997,5,HP:0010997,HP:0040012,HP:0003220,HP:0011017,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0011842,5,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0007446,5,HP:0007446,HP:0033800,HP:0008066,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,,,
HP:0100681,5,HP:0100681,HP:0002031,HP:0012718,HP:0011024,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,
HP:0006463,5,HP:0006463,HP:0002748,HP:0004349,HP:0004348,HP:0011849,HP:0003330,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0006767,5,HP:0006767,HP:0002893,HP:0011750,HP:0011747,HP:0012503,HP:0000864,HP:0000818,HP:0000118,HP:0000001,,,,,,,
HP:0011723,5,HP:0011723,HP:0001627,HP:0030680,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,,
HP:0009561,5,HP:0009561,HP:0009542,HP:0009541,HP:0004100,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0011004,5,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,
HP:0004446,5,HP:0004446,HP:0004447,HP:0001877,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,,
HP:0003150,5,HP:0003150,HP:0003215,HP:0040156,HP:0001992,HP:0012072,HP:0032943,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,
HP:0000733,5,HP:0000733,HP:0031432,HP:5200241,HP:0000708,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0012252,5,HP:0012252,HP:0002795,HP:0002086,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0011043,5,HP:0011043,HP:0003117,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0100769,5,HP:0100769,HP:0005262,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,,
HP:0010845,5,HP:0010845,HP:0011203,HP:0002353,HP:0030178,HP:0001311,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,
HP:0010157,5,HP:0010157,HP:0010125,HP:0010056,HP:0001844,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0100914,5,HP:0100914,HP:0100917,HP:0009834,HP:0005918,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0007911,5,HP:0007911,HP:0001488,HP:0000508,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,,
HP:0011227,5,HP:0011227,HP:0032436,HP:0010876,HP:0032180,HP:0001939,HP:0000118,HP:0000001,,,,,,,,,
HP:0006598,5,HP:0006598,HP:0012306,HP:0000772,HP:0001547,HP:0000765,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0002605,5,HP:0002605,HP:0410042,HP:0001392,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,,,
HP:0008275,5,HP:0008275,HP:0030466,HP:0000512,HP:0030453,HP:0012373,HP:0000478,HP:0000118,HP:0000001,,,,,,,,
HP:0001820,5,HP:0001820,HP:0100643,HP:0001597,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0009138,5,HP:0009138,HP:0040069,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,,
HP:0008417,5,HP:0008417,HP:0008515,HP:0003468,HP:0000925,HP:0009121,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0009077,5,HP:0009077,HP:0030237,HP:0001421,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,,
HP:0004256,5,HP:0004256,HP:0001191,HP:0003019,HP:0009810,HP:0001367,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,,
HP:0003463,5,HP:0003463,HP:0011813,HP:0007367,HP:0002011,HP:0012639,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0004959,5,HP:0004959,HP:0012727,HP:0004942,HP:0001679,HP:0011004,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,
HP:0007504,5,HP:0007504,HP:0007488,HP:0004334,HP:0008065,HP:0011355,HP:0011121,HP:0000951,HP:0001574,HP:0000118,HP:0000001,,,,,,
HP:0004900,5,HP:0004900,HP:0003128,HP:0001941,HP:0004360,HP:0012337,HP:0001939,HP:0000118,HP:0000001,,,,,,,,
HP:0011750,5,HP:0011750,HP:0011747,HP:0012503,HP:0000864,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,
HP:0009985,5,HP:0009985,HP:0004213,HP:0004207,HP:0001167,HP:0001155,HP:0002817,HP:0040064,HP:0000118,HP:0000001,,,,,,,
HP:0003931,5,HP:0003931,HP:0003926,HP:0009808,HP:0000940,HP:0002813,HP:0011844,HP:0011842,HP:0000924,HP:0033127,HP:0000118,HP:0000001,,,,,
HP:0008373,5,HP:0008373,HP:0000818,HP:0000118,HP:0000001,,,,,,,,,,,,
HP:0008194,5,HP:0008194,HP:0008261,HP:0002894,HP:0001732,HP:0002012,HP:0025031,HP:0000118,HP:0000001,,,,,,,,
HP:0004419,5,HP:0004419,HP:0004418,HP:0004936,HP:0001977,HP:0001871,HP:0000118,HP:0000001,,,,,,,,,
HP:0000709,5,HP:0000709,HP:5200430,HP:5200423,HP:0011446,HP:0012638,HP:0000707,HP:0000118,HP:0000001,,,,,,,,
HP:0010747,5,HP:0010747,HP:0000534,HP:0001595,HP:0011138,HP:0001574,HP:0000118,HP:0000001,,,,,,,,,
HP:0005329,5,HP:0005329,HP:0004673,HP:0005346,HP:0000271,HP:0000234,HP:0000152,HP:0000118,HP:0000001,,,,,,,,
HP:0003131,5,HP:0003131,HP:0033095,HP:0033100,HP:0003355,HP:0025745,HP:0033354,HP:0003110,HP:0001939,HP:0000118,HP:0000001,,,,,,
HP:0100623,5,HP:0100623,HP:0000036,HP:0000032,HP:0000811,HP:0012243,HP:0000078,HP:0000119,HP:0000118,HP:0000001,,,,,,,
HP:0100936,5,HP:0100936,HP:0100927,HP:0100924,HP:0010161,HP:0001780,HP:0001760,HP:0002814,HP:0040064,HP:0000118,HP:0000001,,,,,,
HP:0011276,5,HP:0011276,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,,,,,,
HP:0011671,5,HP:0011671,HP:0025576,HP:0005345,HP:0002624,HP:0033353,HP:0025015,HP:0002597,HP:0001626,HP:0000118,HP:0000001,,,,,,
